# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Wed Jan 18 21:18:40 2023
# Spectral unit: Wavelength[nm]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
5.775574663e+02 9.23725e-01 9.99798e-01 9.99999e-01 9.67827e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.59850e-01 9.94553e-01
5.778462450e+02 9.23964e-01 9.99880e-01 9.99999e-01 9.67912e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.59929e-01 9.94560e-01
5.781351682e+02 9.24162e-01 9.99881e-01 9.99999e-01 9.67996e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.60007e-01 9.94605e-01
5.784242358e+02 9.24371e-01 9.99856e-01 9.99999e-01 9.68084e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.60085e-01 9.94684e-01
5.787134479e+02 9.24722e-01 9.99928e-01 9.99999e-01 9.68175e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.60164e-01 9.94817e-01
5.790028046e+02 9.23707e-01 9.99907e-01 9.99999e-01 9.68269e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.98532e-01 9.99999e-01 9.60242e-01 9.95025e-01
5.792923060e+02 9.24887e-01 9.99949e-01 9.99999e-01 9.68366e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99338e-01 9.99999e-01 9.60319e-01 9.95271e-01
5.795819522e+02 9.25841e-01 9.99915e-01 9.99999e-01 9.68459e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99931e-01 9.99999e-01 9.60397e-01 9.95565e-01
5.798717431e+02 9.26216e-01 9.99928e-01 9.99999e-01 9.68555e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99788e-01 9.99999e-01 9.60475e-01 9.95918e-01
5.801616790e+02 9.26591e-01 9.99944e-01 9.99999e-01 9.68650e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99665e-01 9.99999e-01 9.60552e-01 9.96250e-01
5.804517598e+02 9.27014e-01 9.99959e-01 9.99999e-01 9.68743e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99606e-01 9.99999e-01 9.60629e-01 9.96573e-01
5.807419857e+02 9.27497e-01 9.99907e-01 9.99999e-01 9.68835e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99694e-01 9.99999e-01 9.60706e-01 9.96882e-01
5.810323567e+02 9.28056e-01 9.99961e-01 9.99999e-01 9.68924e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99785e-01 9.99999e-01 9.60783e-01 9.97167e-01
5.813228729e+02 9.28524e-01 9.99962e-01 9.99999e-01 9.69016e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99847e-01 9.99999e-01 9.60860e-01 9.97432e-01
5.816135343e+02 9.28929e-01 9.99931e-01 9.99999e-01 9.69101e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99914e-01 9.99999e-01 9.60937e-01 9.97663e-01
5.819043411e+02 9.29284e-01 9.99910e-01 9.99999e-01 9.69182e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99938e-01 9.99999e-01 9.61013e-01 9.97879e-01
5.821952933e+02 9.29608e-01 9.99936e-01 9.99999e-01 9.69262e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99898e-01 9.99999e-01 9.61089e-01 9.98081e-01
5.824863909e+02 9.30001e-01 9.99926e-01 9.99999e-01 9.69337e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99992e-01 9.99999e-01 9.61166e-01 9.98262e-01
5.827776341e+02 9.30304e-01 9.99946e-01 9.99999e-01 9.69410e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99973e-01 9.99999e-01 9.61242e-01 9.98432e-01
5.830690229e+02 9.30540e-01 9.99912e-01 9.99999e-01 9.69476e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99964e-01 9.99999e-01 9.61318e-01 9.98581e-01
5.833605574e+02 9.30849e-01 9.99934e-01 9.99999e-01 9.69538e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.61393e-01 9.98713e-01
5.836522377e+02 9.31054e-01 9.99898e-01 9.99999e-01 9.69601e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99989e-01 9.99999e-01 9.61469e-01 9.98836e-01
5.839440638e+02 9.31315e-01 9.99918e-01 9.99999e-01 9.69660e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.61544e-01 9.98948e-01
5.842360359e+02 9.31522e-01 9.99907e-01 9.99999e-01 9.69713e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.61620e-01 9.99050e-01
5.845281539e+02 9.31724e-01 9.99902e-01 9.99999e-01 9.69759e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.61695e-01 9.99143e-01
5.848204180e+02 9.31932e-01 9.99908e-01 9.99999e-01 9.69806e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.61770e-01 9.99234e-01
5.851128282e+02 9.32058e-01 9.99844e-01 9.99999e-01 9.69846e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.61845e-01 9.99313e-01
5.854053846e+02 9.32304e-01 9.99923e-01 9.99999e-01 9.69883e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.61920e-01 9.99383e-01
5.856980873e+02 9.32401e-01 9.99854e-01 9.99999e-01 9.69914e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.61994e-01 9.99446e-01
5.859909363e+02 9.32560e-01 9.99858e-01 9.99999e-01 9.69942e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.62069e-01 9.99506e-01
5.862839318e+02 9.32459e-01 9.99593e-01 9.99999e-01 9.69966e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.62143e-01 9.99561e-01
5.865770738e+02 9.32755e-01 9.99770e-01 9.99999e-01 9.69981e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.62217e-01 9.99608e-01
5.868703623e+02 9.32702e-01 9.99581e-01 9.99999e-01 9.69994e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.62291e-01 9.99651e-01
5.871637975e+02 9.32610e-01 9.99352e-01 9.99999e-01 9.70006e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.62365e-01 9.99691e-01
5.874573794e+02 9.32849e-01 9.99493e-01 9.99999e-01 9.70010e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.62439e-01 9.99726e-01
5.877511081e+02 9.32108e-01 9.98597e-01 9.99999e-01 9.70005e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.62512e-01 9.99758e-01
5.880449836e+02 9.32627e-01 9.99049e-01 9.99999e-01 9.70000e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.62586e-01 9.99789e-01
5.883390061e+02 9.31039e-01 9.97256e-01 9.99999e-01 9.69988e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.62659e-01 9.99818e-01
5.886331756e+02 9.31395e-01 9.97560e-01 9.99999e-01 9.69970e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.62732e-01 9.99838e-01
5.889274922e+02 9.30221e-01 9.96234e-01 9.99999e-01 9.69947e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.62805e-01 9.99855e-01
5.892219559e+02 9.29730e-01 9.95647e-01 9.99999e-01 9.69919e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.62878e-01 9.99869e-01
5.895165669e+02 9.31399e-01 9.97381e-01 9.99999e-01 9.69882e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.62951e-01 9.99887e-01
5.898113252e+02 9.30044e-01 9.95882e-01 9.99999e-01 9.69840e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.63024e-01 9.99901e-01
5.901062309e+02 9.28762e-01 9.94476e-01 9.99999e-01 9.69789e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.63096e-01 9.99913e-01
5.904012840e+02 9.30856e-01 9.96691e-01 9.99999e-01 9.69731e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.63168e-01 9.99925e-01
5.906964846e+02 9.32750e-01 9.98702e-01 9.99999e-01 9.69663e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.63241e-01 9.99937e-01
5.909918329e+02 9.31430e-01 9.97287e-01 9.99999e-01 9.69585e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.63313e-01 9.99944e-01
5.912873288e+02 9.31749e-01 9.97638e-01 9.99999e-01 9.69497e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.63385e-01 9.99951e-01
5.915829724e+02 9.31475e-01 9.97364e-01 9.99999e-01 9.69400e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.63456e-01 9.99957e-01
5.918787639e+02 9.31691e-01 9.97627e-01 9.99999e-01 9.69294e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.63528e-01 9.99960e-01
5.921747033e+02 9.28133e-01 9.93861e-01 9.99999e-01 9.69177e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.63600e-01 9.99962e-01
5.924707907e+02 9.27979e-01 9.93751e-01 9.99999e-01 9.69048e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.63671e-01 9.99966e-01
5.927670261e+02 9.32646e-01 9.98810e-01 9.99999e-01 9.68914e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.63742e-01 9.99969e-01
5.930634096e+02 9.32289e-01 9.98507e-01 9.99999e-01 9.68763e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.63813e-01 9.99972e-01
5.933599413e+02 9.30908e-01 9.97115e-01 9.99999e-01 9.68605e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.63884e-01 9.99974e-01
5.936566213e+02 9.32229e-01 9.98623e-01 9.99999e-01 9.68444e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.63955e-01 9.99973e-01
5.939534496e+02 9.32459e-01 9.98972e-01 9.99999e-01 9.68272e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.64026e-01 9.99975e-01
5.942504263e+02 9.27528e-01 9.93794e-01 9.99999e-01 9.68101e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.64096e-01 9.99974e-01
5.945475515e+02 9.29872e-01 9.96419e-01 9.99999e-01 9.67919e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.64167e-01 9.99974e-01
5.948448253e+02 9.28708e-01 9.95285e-01 9.99999e-01 9.67736e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.64237e-01 9.99976e-01
5.951422477e+02 9.29679e-01 9.96444e-01 9.99999e-01 9.67549e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.64307e-01 9.99978e-01
5.954398188e+02 9.32470e-01 9.99553e-01 9.99999e-01 9.67364e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.64377e-01 9.99979e-01
5.957375387e+02 9.31498e-01 9.98630e-01 9.99999e-01 9.67178e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.64447e-01 9.99981e-01
5.960354075e+02 9.30075e-01 9.97225e-01 9.99999e-01 9.66988e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.64517e-01 9.99983e-01
5.963334252e+02 9.31713e-01 9.99107e-01 9.99999e-01 9.66796e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.64586e-01 9.99983e-01
5.966315919e+02 9.31836e-01 9.99361e-01 9.99999e-01 9.66608e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.64656e-01 9.99984e-01
5.969299077e+02 9.28567e-01 9.95969e-01 9.99999e-01 9.66428e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.64725e-01 9.99984e-01
5.972283727e+02 9.30594e-01 9.98257e-01 9.99999e-01 9.66249e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.64794e-01 9.99984e-01
5.975269868e+02 9.31406e-01 9.99242e-01 9.99999e-01 9.66070e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.64863e-01 9.99983e-01
5.978257503e+02 9.29465e-01 9.97270e-01 9.99999e-01 9.65895e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.64932e-01 9.99983e-01
5.981246632e+02 9.31229e-01 9.99265e-01 9.99999e-01 9.65728e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.65001e-01 9.99982e-01
5.984237255e+02 9.31350e-01 9.99488e-01 9.99999e-01 9.65570e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.65070e-01 9.99982e-01
5.987229374e+02 9.30733e-01 9.98913e-01 9.99999e-01 9.65418e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.65138e-01 9.99980e-01
5.990222989e+02 9.30713e-01 9.98968e-01 9.99999e-01 9.65276e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.65207e-01 9.99979e-01
5.993218100e+02 9.30608e-01 9.98922e-01 9.99999e-01 9.65147e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.65275e-01 9.99976e-01
5.996214709e+02 9.31120e-01 9.99532e-01 9.99999e-01 9.65023e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.65343e-01 9.99972e-01
5.999212817e+02 9.30992e-01 9.99431e-01 9.99999e-01 9.64912e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.65411e-01 9.99980e-01
6.002212423e+02 9.31003e-01 9.99461e-01 9.99999e-01 9.64815e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.65479e-01 9.99993e-01
6.005213529e+02 9.31146e-01 9.99631e-01 9.99999e-01 9.64732e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.65547e-01 9.99992e-01
6.008216136e+02 9.31288e-01 9.99787e-01 9.99999e-01 9.64660e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.65614e-01 9.99993e-01
6.011220244e+02 9.31255e-01 9.99749e-01 9.99999e-01 9.64597e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.65682e-01 9.99992e-01
6.014225854e+02 9.31340e-01 9.99823e-01 9.99999e-01 9.64553e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.65749e-01 9.99984e-01
6.017232967e+02 9.31120e-01 9.99560e-01 9.99999e-01 9.64520e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.65817e-01 9.99976e-01
6.020241584e+02 9.31417e-01 9.99831e-01 9.99999e-01 9.64503e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.65884e-01 9.99972e-01
6.023251704e+02 9.31554e-01 9.99925e-01 9.99999e-01 9.64492e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.65951e-01 9.99967e-01
6.026263330e+02 9.31610e-01 9.99920e-01 9.99999e-01 9.64495e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.66017e-01 9.99959e-01
6.029276462e+02 9.31639e-01 9.99863e-01 9.99999e-01 9.64518e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.66084e-01 9.99955e-01
6.032291100e+02 9.31781e-01 9.99917e-01 9.99999e-01 9.64548e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.66151e-01 9.99953e-01
6.035307246e+02 9.31927e-01 9.99960e-01 9.99999e-01 9.64594e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.66217e-01 9.99952e-01
6.038324899e+02 9.32031e-01 9.99945e-01 9.99999e-01 9.64652e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.66284e-01 9.99949e-01
6.041344062e+02 9.32167e-01 9.99962e-01 9.99999e-01 9.64715e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.66350e-01 9.99943e-01
6.044364734e+02 9.32291e-01 9.99950e-01 9.99999e-01 9.64793e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.66416e-01 9.99940e-01
6.047386916e+02 9.32452e-01 9.99972e-01 9.99999e-01 9.64877e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.66482e-01 9.99936e-01
6.050410610e+02 9.32610e-01 9.99971e-01 9.99999e-01 9.64977e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.66548e-01 9.99934e-01
6.053435815e+02 9.32789e-01 9.99981e-01 9.99999e-01 9.65088e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.66613e-01 9.99933e-01
6.056462533e+02 9.32957e-01 9.99972e-01 9.99999e-01 9.65204e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.66679e-01 9.99933e-01
6.059490764e+02 9.33145e-01 9.99977e-01 9.99999e-01 9.65331e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.66744e-01 9.99931e-01
6.062520510e+02 9.33335e-01 9.99982e-01 9.99999e-01 9.65466e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.66810e-01 9.99923e-01
6.065551770e+02 9.33533e-01 9.99989e-01 9.99999e-01 9.65606e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.66875e-01 9.99914e-01
6.068584546e+02 9.33734e-01 9.99989e-01 9.99999e-01 9.65759e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.66940e-01 9.99905e-01
6.071618838e+02 9.33941e-01 9.99987e-01 9.99999e-01 9.65917e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.67005e-01 9.99897e-01
6.074654647e+02 9.34160e-01 9.99993e-01 9.99999e-01 9.66077e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.67070e-01 9.99894e-01
6.077691975e+02 9.34379e-01 9.99988e-01 9.99999e-01 9.66248e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.67134e-01 9.99889e-01
6.080730821e+02 9.34607e-01 9.99995e-01 9.99999e-01 9.66419e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.67199e-01 9.99882e-01
6.083771186e+02 9.34829e-01 9.99994e-01 9.99999e-01 9.66593e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.67263e-01 9.99874e-01
6.086813072e+02 9.35055e-01 9.99994e-01 9.99999e-01 9.66772e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.67328e-01 9.99864e-01
6.089856478e+02 9.35281e-01 9.99994e-01 9.99999e-01 9.66952e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.67392e-01 9.99853e-01
6.092901406e+02 9.35512e-01 9.99996e-01 9.99999e-01 9.67137e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.67456e-01 9.99841e-01
6.095947857e+02 9.35745e-01 9.99996e-01 9.99999e-01 9.67323e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.67520e-01 9.99831e-01
6.098995831e+02 9.35980e-01 9.99995e-01 9.99999e-01 9.67510e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.67584e-01 9.99824e-01
6.102045329e+02 9.36214e-01 9.99995e-01 9.99999e-01 9.67695e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.67647e-01 9.99817e-01
6.105096352e+02 9.36446e-01 9.99998e-01 9.99999e-01 9.67876e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.67711e-01 9.99809e-01
6.108148900e+02 9.36679e-01 9.99996e-01 9.99999e-01 9.68062e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.67774e-01 9.99802e-01
6.111202974e+02 9.36911e-01 9.99998e-01 9.99999e-01 9.68246e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.67838e-01 9.99793e-01
6.114258576e+02 9.37135e-01 9.99997e-01 9.99999e-01 9.68426e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.67901e-01 9.99782e-01
6.117315705e+02 9.37359e-01 9.99997e-01 9.99999e-01 9.68606e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.67964e-01 9.99769e-01
6.120374363e+02 9.37583e-01 9.99998e-01 9.99999e-01 9.68786e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.68027e-01 9.99757e-01
6.123434550e+02 9.37807e-01 9.99998e-01 9.99999e-01 9.68965e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.68090e-01 9.99745e-01
6.126496267e+02 9.38025e-01 9.99999e-01 9.99999e-01 9.69139e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.68152e-01 9.99733e-01
6.129559515e+02 9.38238e-01 9.99998e-01 9.99999e-01 9.69310e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.68215e-01 9.99720e-01
6.132624295e+02 9.38449e-01 9.99999e-01 9.99999e-01 9.69481e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.68277e-01 9.99705e-01
6.135690607e+02 9.38659e-01 9.99998e-01 9.99999e-01 9.69649e-01 9.99999e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.68340e-01 9.99690e-01
6.138758453e+02 9.38864e-01 9.99999e-01 9.99999e-01 9.69813e-01 9.99999e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.68402e-01 9.99675e-01
6.141827832e+02 9.39066e-01 9.99999e-01 9.99999e-01 9.69976e-01 9.99999e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.68464e-01 9.99659e-01
6.144898746e+02 9.39264e-01 9.99999e-01 9.99999e-01 9.70135e-01 9.99999e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.68526e-01 9.99641e-01
6.147971195e+02 9.39458e-01 9.99999e-01 9.99999e-01 9.70295e-01 9.99999e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.68588e-01 9.99620e-01
6.151045181e+02 9.39644e-01 9.99998e-01 9.99999e-01 9.70446e-01 9.99999e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.68650e-01 9.99598e-01
6.154120703e+02 9.39828e-01 9.99999e-01 9.99999e-01 9.70595e-01 9.99999e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.68711e-01 9.99576e-01
6.157197764e+02 9.40011e-01 9.99999e-01 9.99999e-01 9.70744e-01 9.99999e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.68773e-01 9.99555e-01
6.160276363e+02 9.40189e-01 9.99998e-01 9.99999e-01 9.70892e-01 9.99999e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.68834e-01 9.99529e-01
6.163356501e+02 9.40361e-01 9.99999e-01 9.99999e-01 9.71034e-01 9.99999e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.68896e-01 9.99502e-01
6.166438179e+02 9.40529e-01 9.99998e-01 9.99999e-01 9.71173e-01 9.99999e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.68957e-01 9.99475e-01
6.169521398e+02 9.40696e-01 9.99998e-01 9.99999e-01 9.71312e-01 9.99999e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.69018e-01 9.99447e-01
6.172606159e+02 9.40854e-01 9.99999e-01 9.99999e-01 9.71445e-01 9.99999e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.69079e-01 9.99414e-01
6.175692462e+02 9.41004e-01 9.99997e-01 9.99999e-01 9.71575e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.69139e-01 9.99379e-01
6.178780308e+02 9.41154e-01 9.99998e-01 9.99999e-01 9.71705e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.69200e-01 9.99342e-01
6.181869698e+02 9.41297e-01 9.99997e-01 9.99999e-01 9.71830e-01 9.99999e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.69261e-01 9.99304e-01
6.184960633e+02 9.41437e-01 9.99998e-01 9.99999e-01 9.71950e-01 9.99999e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.69321e-01 9.99266e-01
6.188053113e+02 9.41570e-01 9.99996e-01 9.99999e-01 9.72069e-01 9.99999e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.69382e-01 9.99225e-01
6.191147140e+02 9.41697e-01 9.99998e-01 9.99999e-01 9.72182e-01 9.99999e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.69442e-01 9.99181e-01
6.194242714e+02 9.41813e-01 9.99996e-01 9.99999e-01 9.72293e-01 9.99999e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.69502e-01 9.99129e-01
6.197339835e+02 9.41924e-01 9.99997e-01 9.99999e-01 9.72400e-01 9.99999e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.69562e-01 9.99074e-01
